Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty,CumulativeAvgSteps,CumulativeAvgRewards
765,751,30.94,2,144,1,43,83,0.83,33,0.66,245,-2.155421
766,154,34.93,1,144,1,43,18,0.18,6,0.12,245,-2.111343
767,271,52.33,4,144,1,43,51,0.51,22,0.44,245,-2.048255
768,18,2.86,1,144,0,43,6,0.06,2,0.04,245,-2.042899
769,157,-20.90,1,144,0,43,68,0.68,33,0.66,245,-2.070063
770,187,17.40,2,144,0,43,32,0.32,14,0.28,244,-2.047364
771,133,9.34,1,144,0,43,14,0.14,7,0.14,244,-2.033864
772,195,24.16,1,141,1,43,36,0.36,17,0.34,244,-2.004773
773,122,29.55,1,144,1,43,19,0.19,8,0.16,244,-1.968314
774,549,-17.82,2,144,1,43,146,1.46,92,1.84,244,-1.997863
775,190,20.56,2,144,0,43,19,0.19,6,0.12,244,-1.970952
776,83,11.38,1,144,0,43,11,0.11,2,0.04,244,-1.95483
777,17,3.94,1,144,0,43,4,0.04,1,0.02,244,-1.948219
778,123,-9.88,0,144,0,43,29,0.29,17,0.34,244,-1.959224
779,254,12.34,2,144,1,43,80,0.80,37,0.74,244,-1.94761
780,687,20.70,3,144,2,43,187,1.87,78,1.56,244,-1.9316
781,53,20.61,2,144,1,43,16,0.16,10,0.20,244,-1.907959
782,131,-3.83,1,144,0,43,24,0.24,15,0.30,244,-1.911999
783,285,-49.77,0,144,0,43,102,1.02,63,1.26,244,-1.976032
784,485,7.95,6,144,1,43,117,1.17,92,1.84,244,-1.975485
785,196,31.91,2,144,1,43,48,0.48,18,0.36,244,-1.938122
786,0,-3.00,0,144,0,43,0,0.00,0,0.00,244,-1.939473
787,156,46.65,3,144,1,43,16,0.16,4,0.08,244,-1.88364
788,1451,-178.35,5,144,3,43,566,5.66,327,6.54,245,-2.13632
789,154,-3.29,1,144,0,43,52,0.52,14,0.28,245,-2.139676
790,89,8.29,1,144,0,43,15,0.15,3,0.06,245,-2.127622
791,468,9.42,3,144,1,43,127,1.27,46,0.92,245,-2.121367
792,57,1.47,1,144,0,43,7,0.07,5,0.10,245,-2.11792
793,269,35.40,3,144,1,43,54,0.54,22,0.44,245,-2.077398
794,604,42.11,3,144,2,43,108,1.08,39,0.78,246,-2.032565
795,91,-9.93,0,144,0,43,16,0.16,14,0.28,245,-2.043059
796,168,20.56,1,144,1,43,50,0.50,11,0.22,245,-2.019356
797,205,13.88,1,144,0,43,21,0.21,8,0.16,245,-2.000748
798,110,16.10,2,144,0,43,23,0.23,7,0.14,245,-1.980273
799,31,17.63,0,144,1,43,3,0.03,2,0.04,245,-1.958723
800,484,-21.04,2,144,0,43,154,1.54,55,1.10,245,-1.987614
801,44,-0.75,1,144,0,43,14,0.14,6,0.12,245,-1.987264
802,493,43.78,1,144,2,43,101,1.01,39,0.78,245,-1.939097
803,293,-8.52,1,144,0,43,53,0.53,22,0.44,245,-1.94937
804,144,13.74,1,144,0,43,19,0.19,11,0.22,245,-1.931226
805,116,4.29,1,143,0,43,12,0.12,13,0.26,245,-1.924844
806,72,13.54,0,144,1,43,6,0.06,8,0.16,245,-1.90882
807,124,37.37,1,144,2,43,33,0.33,20,0.40,245,-1.867678
808,109,15.12,2,144,0,43,12,0.12,12,0.24,244,-1.848823
809,203,39.33,4,144,2,43,50,0.50,43,0.86,244,-1.808782
810,83,2.95,2,144,0,43,26,0.26,15,0.30,244,-1.805316
811,429,3.98,2,144,0,43,49,0.49,18,0.36,244,-1.800946
812,64,4.95,1,144,0,43,20,0.20,4,0.08,244,-1.79383
813,486,-19.53,5,144,1,43,189,1.89,101,2.02,244,-1.827588
814,197,33.06,3,144,1,43,42,0.42,14,0.28,244,-1.791011
815,346,18.17,2,144,1,43,61,0.61,28,0.56,244,-1.772516
816,83,-0.87,0,144,0,43,21,0.21,5,0.10,244,-1.771792
817,373,-1.51,2,144,0,43,96,0.96,34,0.68,244,-1.775181
818,0,-3.00,0,144,0,43,0,0.00,0,0.00,244,-1.776678
819,112,1.25,1,144,0,43,36,0.36,9,0.18,244,-1.774485
820,233,33.83,3,144,1,43,50,0.50,20,0.40,244,-1.737544
821,58,25.76,1,144,1,43,18,0.18,1,0.02,244,-1.707968
822,762,15.93,6,144,0,43,134,1.34,59,1.18,244,-1.694646
823,335,-29.29,2,144,0,43,109,1.09,68,1.36,244,-1.732846
824,247,36.27,2,144,1,43,59,0.59,12,0.24,244,-1.692245
825,175,7.46,1,144,1,43,38,0.38,18,0.36,244,-1.685705
826,45,-7.66,0,144,0,43,17,0.17,6,0.12,244,-1.693286
827,190,13.03,1,144,1,43,51,0.51,24,0.48,244,-1.680334
828,331,27.01,4,144,0,43,44,0.44,15,0.30,244,-1.649932
829,98,-4.74,0,144,0,43,24,0.24,10,0.20,244,-1.654188
830,115,0.06,1,144,0,43,27,0.27,7,0.14,244,-1.653456
831,247,24.48,2,144,1,43,51,0.51,22,0.44,244,-1.627619
832,114,19.57,2,144,1,43,33,0.33,22,0.44,244,-1.607528
833,196,31.43,2,144,1,43,32,0.32,9,0.18,244,-1.572922
834,282,-0.22,2,144,0,43,79,0.79,28,0.56,244,-1.574579
835,45,-0.81,1,144,0,43,15,0.15,6,0.12,243,-1.574816
836,140,33.91,3,144,1,43,29,0.29,17,0.34,243,-1.538402
837,191,19.99,2,144,0,43,48,0.48,8,0.16,243,-1.515103
838,231,8.32,2,144,0,43,59,0.59,18,0.36,243,-1.50616
839,314,33.53,2,144,1,43,57,0.57,20,0.40,243,-1.469986
840,191,-0.10,2,144,1,43,76,0.76,47,0.94,243,-1.474798
841,123,20.53,0,144,1,43,14,0.14,13,0.26,243,-1.451871
842,65,24.16,2,144,1,43,21,0.21,5,0.10,243,-1.426234
843,60,3.61,1,144,0,43,20,0.20,6,0.12,243,-1.421464
844,388,13.10,3,144,1,43,118,1.18,45,0.90,243,-1.411947
845,3105,-784.35,1,144,1,43,1063,10.63,929,18.58,246,-2.376647
846,276,51.19,3,144,1,43,49,0.49,9,0.18,246,-2.319329
847,63,-2.65,0,144,0,43,11,0.11,8,0.16,246,-2.320039
848,390,28.83,4,144,0,43,76,0.76,23,0.46,246,-2.288018
849,0,-3.00,0,144,0,43,0,0.00,0,0.00,246,-2.288856
850,70,10.71,2,144,0,43,14,0.14,6,0.12,246,-2.275506
851,187,16.50,1,144,1,43,43,0.43,18,0.36,246,-2.257925
852,103,-0.34,1,144,0,43,19,0.19,10,0.20,246,-2.256947
853,187,39.51,2,144,1,43,24,0.24,7,0.14,245,-2.21278
854,133,-1.74,1,144,0,43,45,0.45,7,0.14,245,-2.213735
855,29,8.55,1,142,0,43,7,0.07,1,0.02,245,-2.202078
856,675,6.14,4,144,0,43,102,1.02,29,0.58,246,-2.19745
857,104,22.38,3,144,0,43,17,0.17,5,0.10,245,-2.171522
858,36,1.85,1,144,0,43,11,0.11,5,0.10,245,-2.167887
859,403,52.11,5,144,3,43,122,1.22,67,1.34,245,-2.119846
860,184,24.33,1,144,1,43,43,0.43,22,0.44,245,-2.093611
861,170,14.33,1,144,1,43,42,0.42,17,0.34,245,-2.078928
862,560,-36.73,1,144,1,43,172,1.72,85,1.70,246,-2.126593
863,135,31.03,2,144,1,43,30,0.30,12,0.24,245,-2.093103
864,230,3.21,1,144,1,43,66,0.66,37,0.74,245,-2.092083
865,153,10.97,1,144,0,43,16,0.16,7,0.14,245,-2.078134
866,27,2.53,0,143,0,43,3,0.03,2,0.04,245,-2.072891
867,152,29.85,2,144,1,43,20,0.20,16,0.32,245,-2.040958
868,195,3.81,1,144,0,43,29,0.29,18,0.36,245,-2.035764
869,179,-7.00,1,144,0,43,42,0.42,27,0.54,245,-2.04338
870,379,31.44,2,144,1,43,50,0.50,24,0.48,245,-2.01029
871,562,49.45,4,144,2,43,151,1.51,38,0.76,245,-1.962347
872,212,44.29,3,144,1,43,37,0.37,9,0.18,245,-1.914995
873,138,-0.15,1,144,0,43,36,0.36,15,0.30,245,-1.914524
874,50,8.86,1,144,0,43,2,0.02,0,0.00,245,-1.903018
875,154,47.61,4,144,1,43,22,0.22,10,0.20,245,-1.852741
876,122,18.59,2,144,0,43,13,0.13,5,0.10,245,-1.831255
877,340,41.33,4,144,1,43,76,0.76,24,0.48,245,-1.789271
878,111,5.79,1,144,0,43,23,0.23,8,0.16,245,-1.781869
879,327,-4.97,1,144,1,43,90,0.90,38,0.76,245,-1.790826
880,414,71.28,4,144,2,43,70,0.70,33,0.66,245,-1.71778
881,185,28.99,1,144,1,43,21,0.21,11,0.22,245,-1.686844
882,210,5.69,2,144,0,43,43,0.43,15,0.30,245,-1.680878
883,184,31.25,3,144,1,43,40,0.40,16,0.32,245,-1.649392
884,304,39.08,1,144,2,43,79,0.79,23,0.46,245,-1.610775
885,102,41.29,1,144,2,43,24,0.24,10,0.20,245,-1.568837
886,64,12.66,2,144,0,43,10,0.10,6,0.12,244,-1.554592
887,225,4.96,2,144,0,43,49,0.49,24,0.48,244,-1.54991
888,45,18.68,1,144,1,43,15,0.15,2,0.04,244,-1.53074
889,224,18.76,1,144,1,43,38,0.38,12,0.24,244,-1.512014
890,49,8.37,1,144,0,43,5,0.05,0,0.00,244,-1.501751
891,465,24.85,5,144,2,43,159,1.59,54,1.08,244,-1.484284
892,45,3.56,1,144,0,43,6,0.06,3,0.06,244,-1.47954
893,341,21.98,4,144,0,43,74,0.74,29,0.58,244,-1.457854
894,52,-3.98,0,144,0,43,5,0.05,5,0.10,244,-1.460839
895,253,-8.66,1,144,0,43,70,0.70,17,0.34,244,-1.47082
896,385,23.10,2,144,1,43,70,0.70,21,0.42,244,-1.448797
897,92,12.90,1,144,1,43,34,0.34,13,0.26,244,-1.436834
898,55,10.78,2,144,0,43,14,0.14,4,0.08,244,-1.425019
899,347,-8.56,3,144,0,43,106,1.06,40,0.80,244,-1.437343
900,48,7.16,1,144,0,43,4,0.04,0,0.00,244,-1.428603
901,329,-14.60,1,144,1,43,101,1.01,53,1.06,244,-1.44887
902,605,20.92,1,144,0,43,62,0.62,16,0.32,244,-1.425883
903,285,68.37,4,144,2,43,63,0.63,17,0.34,244,-1.357892
904,80,1.08,0,144,0,43,19,0.19,3,0.06,244,-1.355471
905,1484,-125.35,5,144,1,43,492,4.92,195,3.90,245,-1.508637
906,277,33.10,2,144,1,43,57,0.57,17,0.34,245,-1.475545
907,217,40.69,2,144,1,43,34,0.34,11,0.22,245,-1.433767
908,35,0.71,1,144,0,43,10,0.10,8,0.16,245,-1.432453
909,443,-7.17,5,144,2,43,180,1.80,108,2.16,245,-1.452058
910,649,24.48,3,144,1,43,108,1.08,38,0.76,246,-1.430426
911,632,15.02,3,144,1,43,159,1.59,58,1.16,246,-1.420223
912,376,21.82,1,144,1,43,89,0.89,37,0.74,246,-1.399843
913,147,11.87,2,144,1,43,55,0.55,28,0.56,246,-1.390593
914,91,-5.57,1,144,0,43,23,0.23,7,0.14,246,-1.396335
915,363,5.41,3,144,1,43,100,1.00,36,0.72,246,-1.395592
916,142,36.43,3,144,1,43,30,0.30,10,0.20,246,-1.359653
917,340,49.41,0,144,2,43,60,0.60,24,0.48,246,-1.31054
918,62,-2.37,0,144,0,43,15,0.15,5,0.10,246,-1.311969
919,57,6.75,1,144,0,43,5,0.05,0,0.00,246,-1.304008
920,37,15.30,0,144,1,43,13,0.13,4,0.08,245,-1.288714
921,169,9.83,2,144,0,43,37,0.37,22,0.44,245,-1.279026
922,558,10.36,5,144,2,43,180,1.80,97,1.94,246,-1.279273
923,745,-10.31,3,144,0,43,108,1.08,50,1.00,246,-1.293564
924,167,49.97,4,144,1,43,28,0.28,7,0.14,246,-1.244057
925,171,4.35,1,144,0,43,44,0.44,18,0.36,246,-1.23963
926,152,5.78,1,144,0,43,32,0.32,17,0.34,246,-1.233513
927,75,19.34,0,144,1,43,19,0.19,3,0.06,246,-1.2141
928,52,25.89,1,144,1,43,8,0.08,0,0.00,246,-1.188239
929,47,-5.91,0,144,0,43,14,0.14,9,0.18,245,-1.193661
930,261,0.04,1,144,0,43,70,0.70,32,0.64,245,-1.194517
931,245,46.22,3,144,1,43,37,0.37,11,0.22,245,-1.148955
932,185,15.27,1,144,0,43,30,0.30,9,0.18,245,-1.132599
933,261,-0.72,1,144,0,43,57,0.57,21,0.42,245,-1.133962
934,185,15.39,1,144,1,43,48,0.48,21,0.42,245,-1.120464
935,64,21.35,1,144,1,43,10,0.10,4,0.08,245,-1.099858
936,111,-4.86,0,144,0,43,23,0.23,9,0.18,245,-1.104317
937,1665,-195.94,2,144,2,43,529,5.29,277,5.54,246,-1.330256
938,139,21.43,1,144,1,43,33,0.33,13,0.26,246,-1.309835
939,129,6.26,0,144,0,43,16,0.16,6,0.12,246,-1.302073
940,49,-0.20,1,144,0,43,17,0.17,7,0.14,246,-1.301966
941,145,15.24,2,144,1,43,44,0.44,26,0.52,246,-1.289354
942,214,29.91,2,144,1,43,48,0.48,17,0.34,246,-1.261049
943,1021,-169.13,5,144,2,43,414,4.14,268,5.36,247,-1.457753
944,563,36.64,3,144,1,43,89,0.89,28,0.56,247,-1.423599
945,397,55.52,4,144,2,43,78,0.78,31,0.62,247,-1.372686
946,139,23.01,1,144,1,43,15,0.15,12,0.24,247,-1.350519
947,179,23.47,3,144,1,43,61,0.61,17,0.34,247,-1.329973
948,86,11.26,1,144,0,43,12,0.12,5,0.10,247,-1.317659
949,143,6.22,2,144,0,43,33,0.33,6,0.12,247,-1.311655
950,77,17.88,1,144,1,43,22,0.22,6,0.12,247,-1.294996
951,63,-2.43,0,144,0,43,12,0.12,3,0.06,246,-1.296377
952,49,7.65,1,144,0,43,4,0.04,0,0.00,246,-1.287751
953,85,16.38,1,144,0,43,7,0.07,1,0.02,246,-1.270035
954,9,2.34,1,144,0,43,2,0.02,1,0.02,246,-1.267019
955,80,-8.91,1,144,0,43,29,0.29,14,0.28,246,-1.276351
956,646,-100.79,6,144,1,43,280,2.80,183,3.66,246,-1.393996
957,120,-9.85,0,144,0,43,47,0.47,10,0.20,246,-1.403535
958,769,-134.87,3,144,2,43,317,3.17,202,4.04,246,-1.557414
959,145,3.07,0,144,0,43,31,0.31,15,0.30,246,-1.553229
960,35,-0.14,0,144,0,43,8,0.08,2,0.04,246,-1.551887
961,133,-2.37,1,144,0,43,43,0.43,9,0.18,246,-1.5541
962,781,-95.82,4,144,2,43,294,2.94,188,3.76,246,-1.666772
963,132,0.82,0,144,0,43,17,0.17,4,0.08,246,-1.664444
964,190,42.15,3,144,1,43,34,0.34,13,0.26,246,-1.624192
965,229,16.77,2,144,0,43,58,0.58,14,0.28,246,-1.607458
966,50,7.81,1,144,0,43,7,0.07,0,0.00,246,-1.5985
967,83,12.34,1,144,0,43,10,0.10,1,0.02,246,-1.584933
968,1084,17.70,6,144,1,43,244,2.44,85,1.70,247,-1.57599
969,219,-9.32,1,144,1,43,82,0.82,52,1.04,247,-1.589016
970,405,2.57,2,144,0,43,90,0.90,55,1.10,247,-1.588222
971,110,12.10,1,144,0,43,18,0.18,3,0.06,247,-1.575089
972,167,34.45,3,144,1,43,39,0.39,13,0.26,247,-1.543226
973,607,8.66,4,144,1,43,199,1.99,59,1.18,247,-1.541247
974,357,7.98,2,144,0,43,32,0.32,10,0.20,247,-1.533435
975,300,60.15,2,144,2,43,34,0.34,11,0.22,247,-1.476942
976,253,-6.32,1,144,0,43,57,0.57,29,0.58,247,-1.483791
977,112,-4.30,0,144,0,43,37,0.37,3,0.06,247,-1.48711
978,41,20.78,1,144,1,43,12,0.12,2,0.04,247,-1.467592
979,174,27.23,1,144,1,43,22,0.22,9,0.18,247,-1.441773
980,191,-10.16,1,144,0,43,49,0.49,25,0.50,247,-1.452384
981,50,8.59,1,144,0,43,4,0.04,0,0.00,247,-1.442898
982,0,-3.00,0,144,0,43,0,0.00,0,0.00,246,-1.444483
983,53,-0.64,1,144,0,43,15,0.15,6,0.12,246,-1.444643
984,48,8.54,1,144,0,43,1,0.01,0,0.00,246,-1.435215
985,622,73.54,6,144,3,43,144,1.44,61,1.22,246,-1.373112
986,0,-3.00,0,144,0,43,0,0.00,0,0.00,246,-1.374762
987,87,2.51,1,144,0,43,12,0.12,5,0.10,246,-1.371748
988,219,4.25,2,144,1,43,62,0.62,37,0.74,246,-1.371191
989,524,-54.07,3,144,1,43,204,2.04,109,2.18,246,-1.433202
990,175,22.13,0,144,1,43,25,0.25,17,0.34,246,-1.41235
991,43,21.80,1,144,1,43,12,0.12,1,0.02,246,-1.392116
992,132,21.67,1,144,1,43,20,0.20,6,0.12,246,-1.37223
993,0,-3.00,0,144,0,43,0,0.00,0,0.00,245,-1.373869
994,507,47.91,4,144,1,43,116,1.16,31,0.62,246,-1.331212
995,608,57.48,3,144,2,43,131,1.31,48,0.96,246,-1.28115
996,463,-32.77,4,144,1,43,137,1.37,104,2.08,246,-1.32135
997,383,3.76,2,144,0,43,67,0.67,32,0.64,246,-1.318962
998,203,-1.74,1,144,1,43,59,0.59,40,0.80,246,-1.323807
999,122,16.45,1,144,0,43,24,0.24,9,0.18,246,-1.30713
1000,853,-3.12,5,144,2,43,221,2.21,120,2.40,247,-1.321671
1001,661,-41.85,2,144,1,43,187,1.87,87,1.74,247,-1.369472
1002,717,-7.75,3,144,1,43,173,1.73,84,1.68,248,-1.383645
1003,32,3.89,1,144,0,43,6,0.06,1,0.02,248,-1.379158
1004,1084,3.01,6,144,2,43,254,2.54,159,3.18,248,-1.389266
1005,436,16.81,3,144,1,43,99,0.99,75,1.50,249,-1.378019
1006,164,26.17,4,144,0,43,44,0.44,13,0.26,248,-1.354096
1007,419,53.39,2,144,2,43,62,0.62,28,0.56,249,-1.306904
1008,182,5.13,0,144,1,43,45,0.45,28,0.56,249,-1.303829
1009,77,24.78,2,144,1,43,25,0.25,10,0.20,248,-1.282107
1010,746,24.07,4,144,2,43,199,1.99,91,1.82,249,-1.268137
1011,45,1.12,1,144,0,43,9,0.09,7,0.14,249,-1.26669
1012,161,25.17,1,144,1,43,33,0.33,18,0.36,249,-1.244238
1013,394,40.25,3,144,1,43,53,0.53,17,0.34,249,-1.208485
1014,221,36.29,2,144,1,43,48,0.48,12,0.24,249,-1.175872
1015,75,2.56,1,144,0,43,16,0.16,8,0.16,249,-1.173187
1016,26,5.14,1,144,0,43,2,0.02,2,0.04,248,-1.167711
1017,1066,-143.22,1,144,2,43,357,3.57,229,4.58,249,-1.320654
1018,253,-7.55,1,144,0,43,65,0.65,26,0.52,249,-1.328605
1019,113,16.18,2,144,0,43,24,0.24,5,0.10,249,-1.313117
1020,109,18.11,2,144,0,43,16,0.16,7,0.14,249,-1.295726
1021,641,54.37,5,144,3,43,166,1.66,83,1.66,249,-1.254695
1022,204,14.77,2,144,1,43,60,0.60,33,0.66,249,-1.243878
1023,1004,-47.14,10,144,4,43,319,3.19,282,5.64,250,-1.313254
1024,166,26.74,2,144,1,43,44,0.44,14,0.28,250,-1.290192
1025,28,2.17,1,144,0,43,12,0.12,3,0.06,250,-1.287672
1026,0,-3.00,0,144,0,43,0,0.00,0,0.00,249,-1.289341
1027,262,-40.32,0,144,0,43,90,0.90,37,0.74,249,-1.328941
1028,182,21.82,2,144,1,43,51,0.51,27,0.54,249,-1.311054
1029,245,47.06,4,144,1,43,48,0.48,18,0.36,249,-1.269827
1030,158,17.93,1,144,1,43,32,0.32,15,0.30,249,-1.254715
1031,95,4.84,1,144,0,43,23,0.23,6,0.12,249,-1.249821
1032,903,-24.53,6,144,2,43,236,2.36,171,3.42,250,-1.286524
1033,167,13.48,3,144,0,43,45,0.45,17,0.34,250,-1.275007
1034,60,20.14,1,144,1,43,21,0.21,5,0.10,249,-1.257518
1035,125,0.22,1,144,0,43,27,0.27,17,0.34,249,-1.257347
1036,646,23.73,2,144,2,43,123,1.23,71,1.42,250,-1.241619
1037,139,9.95,1,144,0,43,29,0.29,12,0.24,250,-1.232004
1038,552,24.99,2,144,1,43,100,1.00,27,0.54,250,-1.2118
1039,221,24.32,2,144,1,43,47,0.47,25,0.50,250,-1.191738
1040,99,18.89,2,144,1,43,25,0.25,12,0.24,250,-1.176468
1041,42,21.04,1,144,1,43,12,0.12,3,0.06,250,-1.158205
1042,42,2.06,1,144,0,43,9,0.09,4,0.08,249,-1.155949
1043,317,17.91,2,144,2,43,72,0.72,56,1.12,249,-1.145221
1044,33,1.43,1,144,0,43,8,0.08,4,0.08,249,-1.143571
1045,112,4.21,1,144,0,43,19,0.19,14,0.28,249,-1.139562
1046,180,23.50,2,144,1,43,43,0.43,29,0.58,249,-1.120522
1047,628,22.40,5,144,1,43,154,1.54,71,1.42,249,-1.106422
1048,297,58.26,3,144,2,43,48,0.48,21,0.42,249,-1.057059
1049,157,-11.03,2,144,0,43,43,0.43,30,0.60,249,-1.068871
1050,116,11.69,1,144,1,43,29,0.29,26,0.52,249,-1.060367
1051,67,14.36,3,144,0,43,17,0.17,12,0.24,249,-1.048067
1052,323,-25.66,0,144,0,43,77,0.77,57,1.14,249,-1.073277
1053,1663,-89.58,6,144,1,43,373,3.73,248,4.96,250,-1.171742
1054,217,-0.74,1,144,0,43,33,0.33,16,0.32,250,-1.172612
1055,52,25.19,1,144,1,43,10,0.10,0,0.00,250,-1.150582
1056,106,22.08,0,144,1,43,19,0.19,7,0.14,250,-1.131094
1057,345,26.34,2,144,1,43,87,0.87,27,0.54,250,-1.109952
1058,31,-1.16,1,144,0,43,9,0.09,7,0.14,250,-1.11087
1059,362,35.12,5,144,1,43,85,0.85,41,0.82,250,-1.083709
1060,438,-19.15,2,144,2,43,141,1.41,98,1.96,250,-1.109633
1061,459,-4.30,4,144,0,43,132,1.32,61,1.22,250,-1.117651
1062,117,0.71,2,144,0,43,32,0.32,18,0.36,250,-1.11788
1063,508,40.72,6,144,2,43,127,1.27,76,1.52,251,-1.089444
1064,275,16.60,2,144,2,43,76,0.76,62,1.24,251,-1.080371
1065,142,0.32,2,144,0,43,44,0.44,18,0.36,250,-1.081109
1066,342,50.98,2,144,2,43,71,0.71,31,0.62,251,-1.039182
1067,677,-2.52,6,144,3,43,232,2.32,136,2.72,251,-1.055733
1068,382,36.90,7,144,2,43,121,1.21,89,1.78,251,-1.0319
1069,499,36.92,3,144,2,43,95,0.95,50,1.00,251,-1.004521
1070,480,-1.56,5,144,2,43,189,1.89,93,1.86,252,-1.01614
1071,35,9.14,2,144,0,43,9,0.09,4,0.08,251,-1.008116
1072,733,-23.15,5,144,1,43,224,2.24,120,2.40,252,-1.038507
1073,106,20.39,1,144,1,43,22,0.22,13,0.26,252,-1.021796
1074,153,25.16,2,144,1,43,27,0.27,12,0.24,252,-1.001354
1075,50,2.65,1,144,0,43,8,0.08,3,0.06,251,-0.9987379
1076,17,20.72,1,144,1,43,6,0.06,2,0.04,251,-0.9814517
1077,169,31.81,3,144,1,43,39,0.39,15,0.30,251,-0.9557385
1078,377,62.32,4,144,2,43,79,0.79,33,0.66,251,-0.9052823
1079,143,-16.08,1,144,0,43,49,0.49,29,0.58,251,-0.9209785
1080,439,17.19,2,144,0,43,42,0.42,8,0.16,251,-0.9060325
1081,147,17.26,0,144,1,43,33,0.33,12,0.24,251,-0.8919088
1082,241,35.94,3,144,1,43,61,0.61,20,0.40,251,-0.8628798
1083,269,35.80,7,144,2,43,107,1.07,64,1.28,251,-0.8399768
1084,119,3.88,1,144,0,43,23,0.23,16,0.32,251,-0.8367721
1085,94,20.10,2,144,1,43,34,0.34,15,0.30,251,-0.8214919
1086,9,1.84,1,144,0,43,3,0.03,1,0.02,251,-0.8197277
1087,365,32.30,3,144,1,43,71,0.71,35,0.70,251,-0.7946132
1088,180,13.75,2,144,0,43,25,0.25,13,0.26,251,-0.7829886
1089,311,34.10,4,144,1,43,78,0.78,31,0.62,251,-0.7569324
1090,69,5.81,1,144,0,43,20,0.20,3,0.06,251,-0.7517872
1091,462,64.60,2,144,2,43,80,0.80,30,0.60,251,-0.698706
1092,60,21.61,1,144,1,43,17,0.17,5,0.10,251,-0.6812859
1093,1647,-275.84,5,144,3,43,624,6.24,437,8.74,252,-0.9563005
1094,120,37.52,1,144,2,43,24,0.24,16,0.32,252,-0.9265313
1095,95,5.21,0,144,0,43,8,0.08,3,0.06,252,-0.9210579
1096,76,10.86,0,144,1,43,22,0.22,11,0.22,251,-0.9128364
1097,105,13.02,2,144,0,43,21,0.21,9,0.18,251,-0.9017531
1098,271,-11.95,3,144,0,43,89,0.89,51,1.02,251,-0.9154544
1099,53,-0.45,0,144,0,43,12,0.12,8,0.16,251,-0.9152868
1100,43,21.34,1,144,1,43,11,0.11,3,0.06,251,-0.8979522
1101,205,8.83,1,144,1,43,54,0.54,19,0.38,251,-0.8926988
1102,0,-3.00,0,144,0,43,0,0.00,0,0.00,251,-0.8946111
1103,960,-82.68,5,144,2,43,362,3.62,183,3.66,251,-0.9827213
1104,762,-44.36,6,144,2,43,281,2.81,163,3.26,252,-1.035495
1105,604,-37.77,5,144,1,43,189,1.89,122,2.44,252,-1.077906
1106,96,3.42,1,144,0,43,20,0.20,7,0.14,252,-1.074775
1107,251,22.59,2,144,0,43,39,0.39,9,0.18,252,-1.055166
1108,495,48.75,2,144,2,43,102,1.02,41,0.82,252,-1.017326
1109,228,44.02,1,144,2,43,46,0.46,26,0.52,252,-0.9824173
1110,390,25.59,3,144,1,43,43,0.43,40,0.80,252,-0.9635619
1111,59,1.33,1,144,0,43,12,0.12,10,0.20,252,-0.9624128
1112,879,-1.76,3,144,1,43,128,1.28,67,1.34,253,-0.9694529
1113,78,9.42,2,144,0,43,22,0.22,5,0.10,253,-0.9616545
1114,600,18.60,5,144,1,43,169,1.69,73,1.46,253,-0.9521303
1115,113,11.70,1,144,0,43,29,0.29,16,0.32,253,-0.9419503
1116,213,33.43,3,144,2,43,60,0.60,31,0.62,253,-0.9182828
1117,67,0.29,1,144,0,43,9,0.09,8,0.16,253,-0.9180481
1118,139,29.53,2,144,1,43,25,0.25,16,0.32,252,-0.8946437
1119,211,27.44,1,144,1,43,54,0.54,15,0.30,252,-0.8727714
1120,273,26.84,2,144,0,43,30,0.30,12,0.24,252,-0.8497525
1121,43,20.73,1,144,1,43,13,0.13,2,0.04,252,-0.8333471
1122,121,11.16,1,144,0,43,12,0.12,3,0.06,252,-0.8234335
1123,59,2.44,2,144,0,43,22,0.22,10,0.20,252,-0.8221346
1124,244,-9.24,0,144,1,43,59,0.59,38,0.76,252,-0.8328974
1125,93,-9.25,0,144,0,43,20,0.20,12,0.24,252,-0.8407693
1126,308,-1.84,0,144,0,43,59,0.59,26,0.52,252,-0.8426461
1127,144,12.58,3,144,0,43,38,0.38,17,0.34,252,-0.8332238
1128,55,11.91,2,144,0,43,9,0.09,8,0.16,252,-0.8233825
1129,43,7.62,1,144,0,43,8,0.08,3,0.06,251,-0.8166417
1130,323,48.60,3,144,3,43,85,0.85,62,1.24,251,-0.7827802
1131,209,-15.18,1,144,0,43,57,0.57,28,0.56,251,-0.7971246
1132,260,10.57,2,144,2,43,98,0.98,54,1.08,251,-0.7942383
1133,393,-35.74,1,144,1,43,113,1.13,76,1.52,252,-0.8300885
1134,235,23.67,1,144,1,43,41,0.41,9,0.18,252,-0.8116713
1135,530,-49.48,2,144,1,43,176,1.76,103,2.06,252,-0.8611936
1136,129,-3.88,0,144,0,43,28,0.28,8,0.16,252,-0.864238
1137,30,3.67,1,144,0,43,7,0.07,3,0.06,251,-0.8609795
1138,299,58.97,1,144,2,43,52,0.52,19,0.38,252,-0.8138903
1139,39,-1.45,1,144,0,43,7,0.07,9,0.18,251,-0.8152753
1140,197,1.29,1,144,0,43,41,0.41,19,0.38,251,-0.8147277
1141,84,0.94,2,144,0,43,21,0.21,18,0.36,251,-0.814908
