Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty
478,114,-1.66,0,151,0,43,45,0.45,48,0.96
479,345,6.16,2,151,0,43,144,1.44,144,2.88
480,798,24.40,4,151,1,43,318,3.18,297,5.94
481,232,8.01,2,151,1,43,101,1.01,113,2.26
482,0,-3.00,0,151,0,43,0,0.00,0,0.00
483,110,1.82,2,151,0,43,33,0.33,52,1.04
484,884,24.08,3,151,1,43,335,3.35,271,5.42
485,316,9.25,3,151,0,43,129,1.29,106,2.12
486,101,0.94,1,151,0,43,34,0.34,49,0.98
487,237,3.07,2,151,0,43,108,1.08,91,1.82
488,227,7.48,2,151,1,43,88,0.88,114,2.28
489,181,3.44,1,151,0,43,79,0.79,65,1.30
490,80,0.24,1,151,0,43,34,0.34,22,0.44
491,500,9.73,1,151,1,43,194,1.94,199,3.98
492,116,1.42,1,151,0,43,47,0.47,41,0.82
493,153,8.58,2,151,1,43,53,0.53,67,1.34
494,192,1.10,1,151,1,43,87,0.87,84,1.68
495,563,14.92,2,151,1,43,224,2.24,241,4.82
496,89,4.31,3,151,0,43,39,0.39,40,0.80
497,34,0.41,2,151,0,43,20,0.20,14,0.28
498,2439,-13.97,2,151,2,43,1046,10.46,867,17.34
499,324,4.05,1,151,0,43,134,1.34,96,1.92
500,78,-1.04,1,151,0,43,37,0.37,41,0.82
501,0,-3.00,0,151,0,43,0,0.00,0,0.00
502,133,-1.34,1,151,0,43,71,0.71,45,0.90
503,67,1.95,2,151,0,43,26,0.26,38,0.76
504,340,9.78,0,151,1,43,136,1.36,147,2.94
505,207,12.27,3,151,1,43,103,1.03,88,1.76
506,685,12.16,3,151,1,43,269,2.69,208,4.16
507,1044,25.67,6,151,1,43,428,4.28,443,8.86
508,12,-2.81,0,151,0,43,5,0.05,4,0.08
509,187,8.30,1,151,1,43,82,0.82,82,1.64
510,0,-3.00,0,151,0,43,0,0.00,0,0.00
511,210,7.30,2,151,1,43,87,0.87,92,1.84
512,81,1.38,1,151,0,43,23,0.23,25,0.50
513,561,12.16,3,151,1,43,246,2.46,185,3.70
514,65,1.02,1,151,0,43,30,0.30,31,0.62
515,0,-3.00,0,151,0,43,0,0.00,0,0.00
516,615,-2.48,2,151,0,43,236,2.36,279,5.58
517,193,9.31,3,151,0,43,84,0.84,53,1.06
518,262,12.39,2,151,1,43,83,0.83,78,1.56
519,428,18.49,4,151,1,43,181,1.81,181,3.62
520,9,-2.93,0,151,0,43,3,0.03,3,0.06
521,303,7.13,2,151,0,43,105,1.05,95,1.90
522,0,-3.00,0,151,0,43,0,0.00,0,0.00
523,213,5.08,2,151,0,43,93,0.93,69,1.38
524,228,3.73,1,151,0,43,103,1.03,103,2.06
525,52,1.77,1,151,0,43,18,0.18,21,0.42
526,261,14.05,2,151,1,43,90,0.90,83,1.66
527,181,-2.09,1,151,0,43,52,0.52,86,1.72
528,252,5.97,2,151,0,43,99,0.99,86,1.72
529,70,-1.47,0,151,0,43,32,0.32,27,0.54
530,208,6.37,2,151,0,43,79,0.79,64,1.28
531,435,7.80,2,151,1,43,157,1.57,169,3.38
532,78,3.74,0,151,0,43,36,0.36,34,0.68
533,110,1.12,0,151,0,43,36,0.36,43,0.86
534,557,10.53,4,151,1,43,247,2.47,226,4.52
535,15,4.10,1,151,1,43,11,0.11,5,0.10
536,767,29.21,4,151,2,43,320,3.20,356,7.12
537,109,0.04,0,151,0,43,52,0.52,40,0.80
538,91,-0.02,0,151,0,43,42,0.42,25,0.50
539,62,0.03,1,151,0,43,23,0.23,24,0.48
540,172,4.65,2,151,1,43,57,0.57,66,1.32
541,244,2.56,0,151,0,43,86,0.86,108,2.16
542,372,9.40,2,151,0,43,169,1.69,117,2.34
543,778,14.88,4,151,0,43,256,2.56,339,6.78
544,790,10.18,2,151,1,43,339,3.39,325,6.50
545,72,1.85,1,151,0,43,27,0.27,28,0.56
546,889,20.47,4,151,2,43,373,3.73,360,7.20
547,32,-0.71,1,151,0,43,12,0.12,12,0.24
548,242,11.68,2,151,0,43,101,1.01,95,1.90
549,108,6.84,2,151,0,43,48,0.48,40,0.80
550,29,4.15,1,151,1,43,4,0.04,9,0.18
551,178,3.68,1,151,0,43,70,0.70,76,1.52
552,226,0.18,0,151,0,43,100,1.00,107,2.14
553,538,13.46,5,151,0,43,246,2.46,159,3.18
554,481,10.16,2,151,1,43,220,2.20,215,4.30
555,606,26.19,2,151,2,43,218,2.18,280,5.60
556,250,0.41,1,151,1,43,113,1.13,135,2.70
557,545,19.55,6,151,1,43,209,2.09,224,4.48
558,11,1.44,1,151,0,43,6,0.06,5,0.10
559,180,6.12,1,151,1,43,81,0.81,85,1.70
560,310,12.43,5,151,0,43,117,1.17,129,2.58
561,0,-3.00,0,151,0,43,0,0.00,0,0.00
562,367,9.88,3,151,0,43,164,1.64,127,2.54
563,447,11.92,2,151,0,43,170,1.70,148,2.96
564,0,-3.00,0,151,0,43,0,0.00,0,0.00
565,112,-3.27,0,151,0,43,52,0.52,56,1.12
566,142,1.57,0,151,0,43,58,0.58,50,1.00
567,419,24.55,3,151,2,43,155,1.55,133,2.66
568,159,2.20,1,151,0,43,80,0.80,73,1.46
569,1039,17.06,3,151,1,43,386,3.86,355,7.10
570,0,-3.00,0,151,0,43,0,0.00,0,0.00
571,323,7.14,4,151,0,43,124,1.24,112,2.24
572,4787,-15.01,1,151,2,43,1877,18.77,1576,31.52
573,253,14.20,3,151,1,43,93,0.93,94,1.88
574,260,7.14,0,151,1,43,104,1.04,129,2.58
575,96,6.08,1,151,1,43,40,0.40,39,0.78
576,2179,37.65,6,151,2,43,867,8.67,913,18.26
577,926,30.97,4,151,2,43,325,3.25,324,6.48
578,324,5.30,2,151,0,43,123,1.23,137,2.74
579,467,10.73,0,151,0,43,172,1.72,134,2.68
580,46,3.79,1,151,1,43,22,0.22,15,0.30
581,360,14.85,2,151,1,43,135,1.35,126,2.52
582,500,15.16,2,151,1,43,198,1.98,167,3.34
583,885,18.29,1,151,2,43,338,3.38,279,5.58
584,378,15.76,1,151,1,43,148,1.48,117,2.34
585,0,-3.00,0,151,0,43,0,0.00,0,0.00
586,95,2.63,1,151,1,43,46,0.46,37,0.74
587,235,9.55,1,151,1,43,90,0.90,125,2.50
588,139,3.43,2,151,0,43,51,0.51,64,1.28
589,3309,18.81,5,151,2,43,1287,12.87,1093,21.86
590,401,9.36,2,151,0,43,119,1.19,143,2.86
591,632,16.88,5,151,1,43,189,1.89,176,3.52
592,358,10.44,3,151,0,43,164,1.64,132,2.64
593,969,25.55,5,151,1,43,388,3.88,318,6.36
594,668,19.15,5,151,1,43,260,2.60,268,5.36
595,131,6.46,3,151,0,43,60,0.60,52,1.04
596,582,16.72,2,151,1,43,253,2.53,172,3.44
597,503,-0.13,2,151,0,43,178,1.78,207,4.14
598,1179,35.74,9,151,2,43,536,5.36,531,10.62
599,224,6.30,2,151,0,43,95,0.95,108,2.16
600,813,0.88,1,151,1,43,340,3.40,296,5.92
601,570,15.55,2,151,1,43,210,2.10,173,3.46
602,77,-0.37,0,151,0,43,32,0.32,30,0.60
603,412,12.44,3,151,0,43,153,1.53,133,2.66
604,232,8.41,3,151,1,43,88,0.88,105,2.10
605,185,1.95,0,151,0,43,83,0.83,77,1.54
606,851,17.87,4,151,1,43,307,3.07,337,6.74
607,222,11.61,4,151,1,43,96,0.96,65,1.30
608,133,2.01,1,151,0,43,50,0.50,51,1.02
609,284,11.28,2,151,0,43,91,0.91,89,1.78
610,38,-0.71,1,151,0,43,9,0.09,13,0.26
611,282,7.61,1,151,0,43,127,1.27,101,2.02
612,619,13.11,2,151,0,43,248,2.48,218,4.36
613,255,6.60,1,151,0,43,97,0.97,91,1.82
614,956,29.76,3,151,1,43,339,3.39,304,6.08
615,127,-0.36,1,151,0,43,56,0.56,46,0.92
616,502,11.86,2,151,1,43,216,2.16,174,3.48
617,49,1.15,1,151,0,43,16,0.16,23,0.46
618,95,0.73,0,151,0,43,37,0.37,36,0.72
619,611,14.75,2,151,1,43,235,2.35,227,4.54
620,162,11.38,2,151,1,43,61,0.61,65,1.30
621,116,0.57,0,151,0,43,40,0.40,40,0.80
622,47,0.52,1,151,0,43,22,0.22,19,0.38
623,0,-3.00,0,151,0,43,0,0.00,0,0.00
624,508,-1.04,3,151,0,43,221,2.21,168,3.36
625,60,-0.39,1,151,0,43,16,0.16,14,0.28
626,324,16.80,3,151,2,43,138,1.38,132,2.64
627,356,10.52,4,151,0,43,163,1.63,165,3.30
628,0,-3.00,0,151,0,43,0,0.00,0,0.00
629,164,7.77,2,151,1,43,55,0.55,63,1.26
630,65,0.83,0,151,0,43,21,0.21,23,0.46
631,236,6.32,2,151,0,43,94,0.94,64,1.28
632,633,11.72,3,151,0,43,258,2.58,244,4.88
633,96,4.57,2,151,0,43,44,0.44,43,0.86
634,241,6.79,3,151,0,43,123,1.23,88,1.76
635,245,11.56,2,151,1,43,85,0.85,77,1.54
636,237,24.46,5,151,2,43,96,0.96,85,1.70
637,0,-3.00,0,151,0,43,0,0.00,0,0.00
638,171,0.91,0,151,0,43,71,0.71,62,1.24
639,157,3.32,2,151,0,43,62,0.62,62,1.24
640,1172,24.80,4,151,1,43,374,3.74,413,8.26
641,357,15.22,1,151,2,43,142,1.42,121,2.42
642,155,3.34,1,151,0,43,69,0.69,41,0.82
643,285,10.20,3,151,0,43,94,0.94,94,1.88
644,871,28.39,6,151,2,43,342,3.42,322,6.44
645,533,18.63,3,151,1,43,226,2.26,197,3.94
646,619,19.61,1,151,2,43,273,2.73,188,3.76
647,1232,20.83,1,151,2,43,537,5.37,447,8.94
648,265,19.55,5,151,1,43,119,1.19,80,1.60
649,399,-6.75,1,151,0,43,213,2.13,202,4.04
650,599,11.21,3,151,0,43,240,2.40,197,3.94
651,650,16.19,4,151,1,43,267,2.67,169,3.38
652,29,3.95,1,151,1,43,9,0.09,6,0.12
653,405,9.49,4,151,0,43,174,1.74,125,2.50
654,446,16.68,3,151,1,43,168,1.68,150,3.00
655,356,12.64,3,151,0,43,130,1.30,124,2.48
656,81,1.25,0,151,0,43,36,0.36,22,0.44
657,59,0.48,1,151,0,43,14,0.14,12,0.24
658,83,0.93,1,151,0,43,33,0.33,33,0.66
659,466,10.18,2,151,1,43,170,1.70,157,3.14
660,791,29.55,2,151,2,43,339,3.39,288,5.76
661,185,6.79,1,151,0,43,67,0.67,40,0.80
662,83,-1.42,0,151,0,43,36,0.36,22,0.44
663,360,10.28,3,151,0,43,149,1.49,126,2.52
664,12,3.98,1,151,1,43,2,0.02,6,0.12
665,91,0.02,0,151,0,43,43,0.43,37,0.74
666,31,-1.85,0,151,0,43,16,0.16,14,0.28
667,302,9.58,2,151,1,43,130,1.30,123,2.46
668,166,7.32,3,151,0,43,66,0.66,50,1.00
669,67,-1.45,0,151,1,43,32,0.32,23,0.46
670,252,9.23,2,151,0,43,99,0.99,73,1.46
671,252,9.41,2,151,1,43,125,1.25,99,1.98
672,0,-3.00,0,151,0,43,0,0.00,0,0.00
673,45,1.95,1,151,1,43,20,0.20,19,0.38
674,1262,-7.63,1,151,1,43,639,6.39,542,10.84
675,94,0.98,1,151,0,43,42,0.42,28,0.56
676,457,6.43,2,151,0,43,199,1.99,153,3.06
677,93,4.43,0,151,0,43,37,0.37,15,0.30
678,122,2.99,1,151,0,43,46,0.46,37,0.74
679,538,10.81,2,151,0,43,211,2.11,148,2.96
680,0,-3.00,0,151,0,43,0,0.00,0,0.00
681,66,0.67,1,151,1,43,26,0.26,22,0.44
682,81,2.31,1,151,0,43,34,0.34,36,0.72
683,804,24.48,4,151,1,43,330,3.30,303,6.06
684,328,12.73,1,151,1,43,148,1.48,124,2.48
685,143,1.82,1,151,0,43,53,0.53,72,1.44
686,158,10.29,1,151,1,43,72,0.72,52,1.04
687,978,38.67,5,151,2,43,397,3.97,282,5.64
688,0,-3.00,0,151,0,43,0,0.00,0,0.00
689,211,-0.17,0,151,0,43,84,0.84,49,0.98
690,54,0.31,1,151,0,43,21,0.21,14,0.28
691,13,-2.20,0,151,0,43,2,0.02,1,0.02
692,401,13.73,2,151,1,43,157,1.57,156,3.12
693,41,-0.84,1,151,0,43,18,0.18,11,0.22
694,92,2.34,1,151,0,43,39,0.39,17,0.34
695,65,-0.08,0,151,0,43,22,0.22,26,0.52
696,738,15.47,1,151,1,43,283,2.83,290,5.80
697,579,11.23,1,151,1,43,226,2.26,195,3.90
698,116,0.97,1,151,0,43,66,0.66,34,0.68
699,0,-3.00,0,151,0,43,0,0.00,0,0.00
700,92,5.64,1,151,1,43,38,0.38,40,0.80
701,58,4.27,0,151,1,43,25,0.25,32,0.64
702,117,0.75,1,151,0,43,58,0.58,41,0.82
703,213,6.18,1,151,0,43,77,0.77,66,1.32
704,178,5.03,1,151,0,43,77,0.77,50,1.00
705,665,19.33,4,151,1,43,301,3.01,246,4.92
706,118,-0.65,0,151,0,43,38,0.38,30,0.60
707,327,4.08,1,151,0,43,134,1.34,75,1.50
708,166,-1.69,2,151,0,43,69,0.69,44,0.88
709,43,3.33,1,151,0,43,23,0.23,10,0.20
710,0,-3.00,0,151,0,43,0,0.00,0,0.00
711,121,5.32,2,151,1,43,46,0.46,41,0.82
712,2009,-12.52,3,151,1,43,910,9.10,806,16.12
713,137,1.78,1,151,0,43,50,0.50,33,0.66
714,255,3.55,2,151,0,43,108,1.08,86,1.72
715,139,7.09,2,151,0,43,62,0.62,61,1.22
716,253,8.33,3,151,0,43,101,1.01,66,1.32
717,268,8.10,2,151,0,43,98,0.98,83,1.66
718,89,1.53,1,151,0,43,47,0.47,35,0.70
719,604,8.86,0,151,1,43,216,2.16,260,5.20
720,200,5.35,1,151,0,43,78,0.78,61,1.22
721,588,3.03,2,151,0,43,238,2.38,165,3.30
722,469,16.32,2,151,1,43,220,2.20,125,2.50
723,133,4.43,2,151,0,43,47,0.47,41,0.82
724,134,4.81,2,151,0,43,56,0.56,42,0.84
725,799,33.68,5,151,2,43,293,2.93,323,6.46
726,450,8.14,1,151,0,43,192,1.92,165,3.30
727,124,1.62,0,151,0,43,54,0.54,33,0.66
728,1068,6.51,4,151,0,43,425,4.25,362,7.24
729,53,7.81,1,151,1,43,20,0.20,18,0.36
730,756,-0.49,2,151,0,43,289,2.89,301,6.02
731,75,0.45,1,151,0,43,19,0.19,26,0.52
732,659,23.25,5,151,1,43,256,2.56,185,3.70
733,406,16.72,3,151,0,43,129,1.29,105,2.10
734,539,28.23,2,151,2,43,204,2.04,170,3.40
735,136,3.67,1,151,0,43,42,0.42,40,0.80
736,767,9.36,3,151,0,43,289,2.89,324,6.48
737,176,7.40,2,151,0,43,85,0.85,51,1.02
738,138,6.33,2,151,0,43,67,0.67,30,0.60
739,448,18.28,4,151,1,43,191,1.91,166,3.32
740,169,3.81,1,151,0,43,64,0.64,51,1.02
741,407,11.15,1,151,1,43,151,1.51,180,3.60
742,3608,7.02,3,151,2,43,1575,15.75,1804,36.08
743,168,5.90,3,151,0,43,58,0.58,49,0.98
744,229,7.48,3,151,0,43,76,0.76,85,1.70
745,0,-3.00,0,151,0,43,0,0.00,0,0.00
746,129,4.18,0,151,1,43,48,0.48,43,0.86
747,205,14.96,4,151,1,43,82,0.82,51,1.02
748,112,7.44,1,151,1,43,46,0.46,36,0.72
749,356,4.58,2,151,0,43,135,1.35,124,2.48
750,723,18.84,4,151,1,43,289,2.89,206,4.12
751,55,-0.98,0,151,0,43,33,0.33,10,0.20
752,249,10.57,2,151,1,43,85,0.85,69,1.38
753,269,16.15,3,151,1,43,93,0.93,79,1.58
754,716,25.95,3,151,1,43,293,2.93,244,4.88
755,796,30.31,6,151,2,43,325,3.25,318,6.36
756,760,11.67,1,151,0,43,291,2.91,247,4.94
757,153,4.76,2,151,0,43,60,0.60,48,0.96
758,118,1.36,0,151,0,43,44,0.44,19,0.38
759,128,2.74,1,151,0,43,37,0.37,46,0.92
760,272,10.36,1,151,1,43,118,1.18,93,1.86
761,87,2.11,1,151,0,43,37,0.37,40,0.80
762,555,17.78,1,151,2,43,249,2.49,168,3.36
763,66,0.09,1,151,0,43,26,0.26,21,0.42
764,82,7.62,1,151,1,43,31,0.31,28,0.56
765,312,6.79,3,151,1,43,129,1.29,130,2.60
766,514,5.67,3,151,0,43,219,2.19,169,3.38
767,80,-1.60,0,151,0,43,35,0.35,26,0.52
768,613,1.54,3,151,0,43,312,3.12,192,3.84
769,515,12.67,2,151,1,43,249,2.49,189,3.78
770,535,14.45,2,151,0,43,198,1.98,237,4.74
771,316,10.02,1,151,1,43,132,1.32,118,2.36
772,49,-0.56,1,151,0,43,22,0.22,17,0.34
773,146,3.23,1,151,0,43,55,0.55,64,1.28
774,1137,28.91,5,151,1,43,449,4.49,320,6.40
775,398,5.16,2,151,0,43,168,1.68,135,2.70
776,162,6.77,0,151,1,43,69,0.69,60,1.20
777,14,-2.63,0,151,0,43,9,0.09,4,0.08
778,84,7.81,1,151,1,43,24,0.24,26,0.52
779,132,3.46,1,151,0,43,44,0.44,30,0.60
780,135,4.81,2,151,0,43,49,0.49,51,1.02
781,145,0.50,0,151,0,43,64,0.64,57,1.14
782,209,8.55,1,151,1,43,97,0.97,80,1.60
783,119,3.52,1,151,0,43,38,0.38,39,0.78
784,17,3.81,1,151,1,43,7,0.07,9,0.18
785,589,7.66,0,151,1,43,204,2.04,177,3.54
786,141,4.00,1,151,0,43,62,0.62,44,0.88
787,245,10.98,2,151,1,43,100,1.00,95,1.90
788,318,11.00,1,151,1,43,119,1.19,134,2.68
789,94,1.21,1,151,0,43,39,0.39,30,0.60
790,187,5.90,2,151,0,43,88,0.88,69,1.38
791,38,-7.57,0,151,0,43,13,0.13,20,0.40
792,47,1.96,1,151,0,43,24,0.24,13,0.26
793,438,5.93,1,151,0,43,198,1.98,152,3.04
794,274,9.67,2,151,0,43,112,1.12,99,1.98
795,769,15.79,2,151,1,43,364,3.64,256,5.12
796,93,2.10,2,151,0,43,37,0.37,21,0.42
797,77,2.83,1,151,0,43,32,0.32,22,0.44
798,151,4.01,1,151,0,43,62,0.62,69,1.38
799,336,8.68,4,151,0,43,141,1.41,163,3.26
800,213,4.38,2,151,0,43,88,0.88,95,1.90
801,239,7.14,3,151,1,43,84,0.84,77,1.54
802,90,4.53,0,151,0,43,31,0.31,21,0.42
803,179,4.12,2,151,0,43,82,0.82,58,1.16
804,52,0.65,1,151,0,43,21,0.21,23,0.46
805,49,-0.21,1,151,0,43,30,0.30,16,0.32
806,1207,29.23,5,151,1,43,483,4.83,384,7.68
807,56,5.71,1,151,1,43,19,0.19,18,0.36
808,381,5.14,0,151,1,43,169,1.69,149,2.98
809,142,2.08,1,151,0,43,57,0.57,47,0.94
810,0,-3.00,0,151,0,43,0,0.00,0,0.00
811,159,0.07,1,151,0,43,77,0.77,63,1.26
812,98,4.33,2,151,0,43,46,0.46,35,0.70
813,143,8.28,1,151,1,43,57,0.57,37,0.74
814,170,9.86,1,151,1,43,64,0.64,72,1.44
815,105,0.60,0,151,0,43,52,0.52,46,0.92
816,0,-3.00,0,151,0,43,0,0.00,0,0.00
817,710,15.18,4,151,2,43,316,3.16,218,4.36
818,1138,15.86,4,151,1,43,498,4.98,437,8.74
819,114,3.82,1,151,0,43,48,0.48,36,0.72
820,0,-3.00,0,151,0,43,0,0.00,0,0.00
821,132,0.43,2,151,0,43,61,0.61,39,0.78
822,130,2.83,1,151,0,43,47,0.47,61,1.22
823,310,6.38,2,151,0,43,125,1.25,92,1.84
824,1796,-0.33,2,151,2,43,731,7.31,689,13.78
825,165,2.51,1,151,0,43,59,0.59,59,1.18
826,100,1.41,2,151,0,43,65,0.65,35,0.70
827,377,10.30,0,151,1,43,147,1.47,108,2.16
828,8,-2.60,0,151,0,43,6,0.06,4,0.08
829,203,2.25,2,151,0,43,100,1.00,75,1.50
830,423,9.07,2,151,0,43,173,1.73,127,2.54
831,177,7.54,2,151,0,43,68,0.68,46,0.92
832,136,3.23,1,151,0,43,70,0.70,56,1.12
833,56,1.99,2,151,0,43,22,0.22,16,0.32
834,555,10.17,2,151,1,43,229,2.29,206,4.12
835,216,7.57,0,151,1,43,95,0.95,86,1.72
836,0,-3.00,0,151,0,43,0,0.00,0,0.00
837,220,9.06,3,151,1,43,87,0.87,77,1.54
838,27,-0.71,0,151,0,43,11,0.11,10,0.20
839,1556,40.15,8,151,1,43,632,6.32,532,10.64
840,149,4.20,2,151,0,43,52,0.52,56,1.12
841,36,-0.13,1,151,0,43,14,0.14,18,0.36
842,318,15.71,2,151,1,43,100,1.00,113,2.26
843,118,2.50,1,151,0,43,46,0.46,30,0.60
844,102,1.51,2,151,0,43,44,0.44,30,0.60
845,2583,-23.64,1,151,1,43,1043,10.43,946,18.92
846,250,13.84,3,151,1,43,101,1.01,90,1.80
847,89,0.56,1,151,0,43,26,0.26,35,0.70
848,0,-3.00,0,151,0,43,0,0.00,0,0.00
849,45,0.69,0,151,1,43,16,0.16,17,0.34
850,55,-1.39,1,151,0,43,31,0.31,21,0.42
851,108,1.05,1,151,0,43,49,0.49,32,0.64
852,35,4.35,0,151,1,43,20,0.20,7,0.14
853,81,0.29,1,151,0,43,40,0.40,30,0.60
854,185,3.97,2,151,0,43,84,0.84,56,1.12
855,541,11.17,2,151,0,43,203,2.03,196,3.92
856,71,3.24,2,151,0,43,32,0.32,24,0.48
857,655,17.12,3,151,1,43,289,2.89,197,3.94
858,62,1.48,0,151,0,43,24,0.24,30,0.60
859,317,9.35,1,151,1,43,97,0.97,116,2.32
860,264,4.16,0,151,0,43,102,1.02,77,1.54
861,88,-0.05,0,151,0,43,30,0.30,27,0.54
862,172,7.59,3,151,0,43,61,0.61,60,1.20
863,947,10.63,1,151,1,43,366,3.66,326,6.52
864,175,7.72,4,151,0,43,80,0.80,60,1.20
865,10,-1.62,1,151,0,43,7,0.07,3,0.06
866,120,0.45,0,151,0,43,44,0.44,37,0.74
867,78,0.16,0,151,0,43,42,0.42,32,0.64
868,495,13.72,2,151,1,43,199,1.99,129,2.58
869,386,16.35,4,151,1,43,149,1.49,143,2.86
870,555,15.07,4,151,0,43,229,2.29,185,3.70
871,245,16.78,2,151,1,43,93,0.93,96,1.92
872,229,8.07,2,151,0,43,74,0.74,54,1.08
873,323,35.10,7,151,3,43,148,1.48,96,1.92
874,439,7.90,3,151,0,43,188,1.88,162,3.24
875,504,10.41,2,151,0,43,219,2.19,138,2.76
876,488,12.25,2,151,0,43,203,2.03,161,3.22
877,262,9.88,1,151,1,43,128,1.28,89,1.78
878,71,-0.69,0,151,0,43,23,0.23,25,0.50
879,41,-1.68,0,151,0,43,13,0.13,11,0.22
880,138,1.58,0,151,0,43,61,0.61,48,0.96
881,400,10.22,1,151,1,43,193,1.93,157,3.14
882,174,12.81,3,151,0,43,81,0.81,52,1.04
883,80,3.01,2,151,0,43,40,0.40,30,0.60
884,0,-3.00,0,151,0,43,0,0.00,0,0.00
885,180,-0.89,1,151,0,43,95,0.95,71,1.42
886,49,4.66,1,151,1,43,13,0.13,9,0.18
887,134,2.45,1,151,0,43,55,0.55,48,0.96
888,93,1.88,1,151,0,43,38,0.38,37,0.74
889,428,14.62,1,151,1,43,162,1.62,123,2.46
890,48,-0.91,0,151,0,43,19,0.19,15,0.30
891,995,13.51,2,151,1,43,473,4.73,338,6.76
892,324,9.64,2,151,1,43,146,1.46,106,2.12
893,195,14.07,0,151,2,43,88,0.88,78,1.56
894,371,12.31,2,151,1,43,157,1.57,154,3.08
895,204,4.60,1,151,0,43,85,0.85,61,1.22
896,199,14.53,2,151,1,43,90,0.90,58,1.16
897,324,13.37,2,151,1,43,124,1.24,114,2.28
898,86,0.71,0,151,0,43,30,0.30,27,0.54
899,760,19.60,3,151,0,43,333,3.33,227,4.54
900,562,18.57,1,151,1,43,215,2.15,215,4.30
901,2325,39.61,7,151,2,43,963,9.63,799,15.98
902,527,10.35,3,151,0,43,224,2.24,153,3.06
903,272,8.78,2,151,0,43,108,1.08,68,1.36
904,44,0.44,1,151,0,43,24,0.24,15,0.30
905,93,2.21,2,151,0,43,43,0.43,27,0.54
906,18,-1.01,1,151,0,43,11,0.11,6,0.12
907,954,15.81,5,151,0,43,359,3.59,318,6.36
908,1207,4.89,1,151,1,43,519,5.19,372,7.44
909,59,-1.69,0,151,0,43,35,0.35,12,0.24
910,1228,42.24,5,151,2,43,558,5.58,416,8.32
911,779,30.93,5,151,1,43,355,3.55,273,5.46
912,2369,23.62,3,151,2,43,1100,11.00,1017,20.34
913,21,-1.84,0,151,0,43,12,0.12,9,0.18
914,54,-0.57,1,151,0,43,16,0.16,9,0.18
915,32,-0.50,1,151,0,43,16,0.16,5,0.10
916,788,18.88,3,151,1,43,325,3.25,294,5.88
917,41,-2.97,0,151,0,43,25,0.25,16,0.32
918,173,11.54,1,151,0,43,84,0.84,46,0.92
919,49,-0.08,1,151,0,43,21,0.21,11,0.22
920,88,0.86,1,151,0,43,41,0.41,32,0.64
921,1014,12.22,1,151,1,43,434,4.34,299,5.98
922,477,17.81,5,151,1,43,221,2.21,201,4.02
923,0,-3.00,0,151,0,43,0,0.00,0,0.00
924,7,-4.68,1,151,0,43,4,0.04,1,0.02
925,297,20.38,4,151,2,43,146,1.46,99,1.98
926,149,8.53,1,151,1,43,86,0.86,52,1.04
927,121,8.18,2,151,1,43,57,0.57,47,0.94
928,443,19.17,3,151,2,43,198,1.98,133,2.66
929,440,12.45,1,151,0,43,179,1.79,149,2.98
930,121,3.47,2,151,0,43,61,0.61,34,0.68
931,71,2.56,1,151,0,43,28,0.28,22,0.44
932,865,23.93,2,151,1,43,359,3.59,278,5.56
933,609,24.58,3,151,2,43,311,3.11,184,3.68
934,311,2.59,1,151,0,43,167,1.67,112,2.24
935,1337,12.19,2,151,1,43,556,5.56,361,7.22
936,176,15.80,2,151,2,43,77,0.77,51,1.02
937,285,-0.73,1,151,0,43,102,1.02,100,2.00
938,68,2.92,1,151,0,43,36,0.36,14,0.28
939,1958,39.84,6,151,1,43,894,8.94,783,15.66
940,671,17.08,3,151,1,43,326,3.26,248,4.96
941,386,13.23,1,151,1,43,145,1.45,131,2.62
942,34,4.56,1,151,1,43,19,0.19,10,0.20
943,44,4.57,1,151,1,43,25,0.25,20,0.40
944,119,1.13,0,151,0,43,46,0.46,37,0.74
945,396,6.23,1,151,0,43,153,1.53,157,3.14
946,45,-1.03,1,151,0,43,20,0.20,10,0.20
947,668,8.94,1,151,1,43,264,2.64,197,3.94
948,452,11.76,1,151,1,43,206,2.06,149,2.98
949,63,3.99,1,151,1,43,35,0.35,12,0.24
950,667,22.19,3,151,1,43,288,2.88,250,5.00
951,106,-0.28,0,151,0,43,59,0.59,48,0.96
952,498,6.94,2,151,0,43,237,2.37,193,3.86
953,418,24.17,7,151,1,43,186,1.86,146,2.92
954,292,-1.23,2,151,0,43,145,1.45,93,1.86
955,236,6.16,1,151,0,43,94,0.94,81,1.62
956,148,1.66,0,151,0,43,70,0.70,46,0.92
957,0,-3.00,0,151,0,43,0,0.00,0,0.00
958,345,5.38,4,151,0,43,177,1.77,126,2.52
959,122,3.71,1,151,0,43,46,0.46,36,0.72
960,267,4.88,2,151,0,43,125,1.25,96,1.92
961,65,0.59,0,151,0,43,32,0.32,19,0.38
962,674,15.79,1,151,0,43,299,2.99,210,4.20
963,459,19.34,3,151,1,43,213,2.13,146,2.92
964,143,2.12,1,151,0,43,68,0.68,58,1.16
965,250,12.99,1,151,1,43,101,1.01,86,1.72
966,62,1.02,0,151,0,43,21,0.21,17,0.34
967,1132,11.49,2,151,1,43,504,5.04,357,7.14
968,1066,29.37,5,151,1,43,463,4.63,372,7.44
969,50,4.30,0,151,1,43,27,0.27,19,0.38
