Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty
1911,0,-3.00,0,151,0,43,0,0.00,0,0.00
1912,609,32.73,3,151,1,43,325,0.33,246,0.49
1913,772,26.88,3,151,0,43,414,0.41,373,0.75
1914,0,-3.00,0,151,0,43,0,0.00,0,0.00
1915,191,12.27,5,151,0,43,101,0.10,98,0.20
1916,0,-3.00,0,151,0,43,0,0.00,0,0.00
1917,210,9.53,2,151,0,43,111,0.11,102,0.20
1918,0,-3.00,0,151,0,43,0,0.00,0,0.00
1919,895,43.78,5,151,1,43,482,0.48,481,0.96
1920,0,-3.00,0,151,0,43,0,0.00,0,0.00
1921,373,24.04,1,151,1,43,194,0.19,188,0.38
1922,0,-3.00,0,151,0,43,0,0.00,0,0.00
1923,0,-3.00,0,151,0,43,0,0.00,0,0.00
1924,0,-6.00,0,151,0,43,0,0.00,0,0.00
1925,107,-1.07,1,151,0,43,56,0.06,60,0.12
1926,0,-3.00,0,151,0,43,0,0.00,0,0.00
1927,154,12.27,1,151,1,43,75,0.08,60,0.12
1928,0,-3.00,0,151,0,43,0,0.00,0,0.00
1929,60,1.75,0,151,0,43,36,0.04,15,0.03
1930,0,-3.00,0,151,0,43,0,0.00,0,0.00
1931,703,25.45,3,151,0,43,394,0.39,272,0.54
1932,0,-3.00,0,151,0,43,0,0.00,0,0.00
1933,185,7.34,1,151,0,43,102,0.10,88,0.18
1934,0,-3.00,0,151,0,43,0,0.00,0,0.00
1935,328,15.22,1,151,1,43,165,0.17,134,0.27
1936,0,-3.00,0,151,0,43,0,0.00,0,0.00
1937,184,11.38,2,151,1,43,84,0.08,85,0.17
1938,0,-3.00,0,151,0,43,0,0.00,0,0.00
1939,639,32.97,2,151,1,43,311,0.31,304,0.61
1940,0,-3.00,0,151,0,43,0,0.00,0,0.00
1941,228,12.02,2,151,0,43,112,0.11,91,0.18
1942,0,-3.00,0,151,0,43,0,0.00,0,0.00
1943,1813,85.52,8,151,4,43,984,0.98,806,1.61
1944,0,-3.00,0,151,0,43,0,0.00,0,0.00
1945,0,-3.00,0,151,0,43,0,0.00,0,0.00
1946,0,-6.00,0,151,0,43,0,0.00,0,0.00
1947,345,35.51,5,151,3,43,179,0.18,147,0.29
1948,0,-3.00,0,151,0,43,0,0.00,0,0.00
1949,57,3.38,2,151,0,43,35,0.04,31,0.06
1950,0,-3.00,0,151,0,43,0,0.00,0,0.00
1951,94,-1.55,0,151,0,43,33,0.03,44,0.09
1952,293,13.90,2,151,0,43,163,0.16,130,0.26
1953,0,-3.00,0,151,0,43,0,0.00,0,0.00
1954,861,37.36,6,151,1,43,411,0.41,366,0.73
1955,0,-3.00,0,151,0,43,0,0.00,0,0.00
1956,133,6.68,2,151,0,43,79,0.08,73,0.15
1957,0,-3.00,0,151,0,43,0,0.00,0,0.00
1958,890,29.77,3,151,1,43,441,0.44,434,0.87
1959,0,-3.00,0,151,0,43,0,0.00,0,0.00
1960,756,36.30,5,151,0,43,379,0.38,378,0.76
1961,0,-3.00,0,151,0,43,0,0.00,0,0.00
1962,771,52.96,7,151,2,43,401,0.40,312,0.62
1963,0,-3.00,0,151,0,43,0,0.00,0,0.00
1964,683,24.26,3,151,0,43,365,0.37,277,0.55
1965,0,-3.00,0,151,0,43,0,0.00,0,0.00
1966,52,0.75,1,151,0,43,23,0.02,27,0.05
1967,0,-3.00,0,151,0,43,0,0.00,0,0.00
1968,513,26.32,4,151,1,43,276,0.28,282,0.56
1969,0,-3.00,0,151,0,43,0,0.00,0,0.00
1970,469,16.66,3,151,0,43,245,0.25,221,0.44
1971,131,8.56,2,151,0,43,81,0.08,57,0.11
1972,0,-3.00,0,151,0,43,0,0.00,0,0.00
1973,195,2.16,1,151,0,43,115,0.12,87,0.17
1974,531,45.12,4,151,2,43,309,0.31,228,0.46
1975,0,-3.00,0,151,0,43,0,0.00,0,0.00
1976,93,5.04,2,151,0,43,43,0.04,51,0.10
1977,0,-3.00,0,151,0,43,0,0.00,0,0.00
1978,360,27.18,4,151,1,43,152,0.15,153,0.31
1979,0,-3.00,0,151,0,43,0,0.00,0,0.00
1980,177,5.50,0,151,0,43,89,0.09,78,0.16
1981,0,-3.00,0,151,0,43,0,0.00,0,0.00
1982,199,4.33,2,151,0,43,81,0.08,77,0.15
1983,0,-3.00,0,151,0,43,0,0.00,0,0.00
1984,153,10.51,1,151,1,43,81,0.08,60,0.12
1985,0,-3.00,0,151,0,43,0,0.00,0,0.00
1986,229,13.20,1,151,1,43,107,0.11,104,0.21
1987,0,-3.00,0,151,0,43,0,0.00,0,0.00
1988,183,13.61,3,151,1,43,107,0.11,71,0.14
1989,0,-3.00,0,151,0,43,0,0.00,0,0.00
1990,1036,68.18,6,151,3,43,515,0.52,497,0.99
1991,0,-3.00,0,151,0,43,0,0.00,0,0.00
1992,237,13.61,1,151,0,43,118,0.12,97,0.19
1993,0,-3.00,0,151,0,43,0,0.00,0,0.00
1994,130,3.14,1,151,0,43,66,0.07,61,0.12
1995,0,-3.00,0,151,0,43,0,0.00,0,0.00
1996,329,18.03,1,151,1,43,165,0.17,126,0.25
1997,0,-3.00,0,151,0,43,0,0.00,0,0.00
1998,57,-0.58,0,151,0,43,41,0.04,34,0.07
1999,0,-3.00,0,151,0,43,0,0.00,0,0.00
2000,165,9.16,1,151,0,43,86,0.09,68,0.14
2001,0,-3.00,0,151,0,43,0,0.00,0,0.00
2002,242,11.66,3,151,0,43,124,0.12,99,0.20
2003,0,-3.00,0,151,0,43,0,0.00,0,0.00
2004,167,5.67,1,151,0,43,84,0.08,69,0.14
2005,0,-3.00,0,151,0,43,0,0.00,0,0.00
2006,0,-3.00,0,151,0,43,0,0.00,0,0.00
2007,0,-6.00,0,151,0,43,0,0.00,0,0.00
2008,2692,78.91,7,151,2,43,1431,1.43,1169,2.34
2009,0,-3.00,0,151,0,43,0,0.00,0,0.00
2010,530,28.19,2,151,2,43,258,0.26,254,0.51
2011,413,25.73,2,151,1,43,214,0.21,157,0.31
2012,0,-3.00,0,151,0,43,0,0.00,0,0.00
2013,28,-0.55,1,151,0,43,14,0.01,13,0.03
2014,0,-3.00,0,151,0,43,0,0.00,0,0.00
2015,131,11.47,2,151,1,43,70,0.07,42,0.08
2016,0,-3.00,0,151,0,43,0,0.00,0,0.00
2017,128,4.20,1,151,0,43,52,0.05,52,0.10
2018,0,-3.00,0,151,0,43,0,0.00,0,0.00
2019,523,29.15,2,151,1,43,232,0.23,217,0.43
2020,0,-3.00,0,151,0,43,0,0.00,0,0.00
2021,210,7.02,2,151,0,43,136,0.14,126,0.25
2022,0,-3.00,0,151,0,43,0,0.00,0,0.00
2023,738,18.71,3,151,0,43,383,0.38,344,0.69
2024,0,-3.00,0,151,0,43,0,0.00,0,0.00
2025,185,9.10,1,151,1,43,81,0.08,86,0.17
2026,0,-3.00,0,151,0,43,0,0.00,0,0.00
2027,298,14.29,1,151,1,43,145,0.15,156,0.31
2028,0,-3.00,0,151,0,43,0,0.00,0,0.00
2029,0,-3.00,0,151,0,43,0,0.00,0,0.00
2030,0,-6.00,0,151,0,43,0,0.00,0,0.00
2031,169,7.56,1,151,1,43,93,0.09,84,0.17
2032,0,-3.00,0,151,0,43,0,0.00,0,0.00
2033,1132,41.23,5,151,1,43,595,0.60,575,1.15
2034,0,-3.00,0,151,0,43,0,0.00,0,0.00
2035,495,31.64,2,151,2,43,267,0.27,265,0.53
2036,0,-3.00,0,151,0,43,0,0.00,0,0.00
2037,265,11.95,2,151,0,43,136,0.14,101,0.20
2038,0,-3.00,0,151,0,43,0,0.00,0,0.00
2039,146,4.54,1,151,0,43,78,0.08,88,0.18
2040,0,-3.00,0,151,0,43,0,0.00,0,0.00
2041,272,6.11,0,151,0,43,140,0.14,126,0.25
2042,0,-3.00,0,151,0,43,0,0.00,0,0.00
2043,78,1.28,0,151,0,43,38,0.04,36,0.07
2044,0,-3.00,0,151,0,43,0,0.00,0,0.00
2045,108,0.54,1,151,0,43,60,0.06,41,0.08
2046,0,-3.00,0,151,0,43,0,0.00,0,0.00
2047,345,13.26,2,151,0,43,196,0.20,152,0.30
2048,0,-3.00,0,151,0,43,0,0.00,0,0.00
2049,148,11.16,2,151,1,43,90,0.09,67,0.13
2050,0,-3.00,0,151,0,43,0,0.00,0,0.00
2051,150,4.23,1,151,0,43,86,0.09,43,0.09
2052,0,-3.00,0,151,0,43,0,0.00,0,0.00
2053,2914,66.45,2,151,1,43,1373,1.37,1677,3.35
2054,0,-3.00,0,151,0,43,0,0.00,0,0.00
2055,138,4.39,0,151,0,43,63,0.06,69,0.14
2056,0,-3.00,0,151,0,43,0,0.00,0,0.00
2057,1015,53.32,6,151,3,43,445,0.45,458,0.92
2058,0,-3.00,0,151,0,43,0,0.00,0,0.00
2059,271,11.27,2,151,0,43,131,0.13,131,0.26
2060,0,-3.00,0,151,0,43,0,0.00,0,0.00
2061,120,5.95,2,151,0,43,72,0.07,43,0.09
2062,0,-3.00,0,151,0,43,0,0.00,0,0.00
2063,269,17.07,1,151,1,43,145,0.15,124,0.25
2064,0,-3.00,0,151,0,43,0,0.00,0,0.00
2065,0,-3.00,0,151,0,43,0,0.00,0,0.00
2066,0,-6.00,0,151,0,43,0,0.00,0,0.00
2067,117,1.58,2,151,0,43,65,0.07,53,0.11
2068,0,-3.00,0,151,0,43,0,0.00,0,0.00
2069,864,42.86,3,151,1,43,411,0.41,364,0.73
2070,0,-3.00,0,151,0,43,0,0.00,0,0.00
2071,588,10.87,1,151,0,43,281,0.28,218,0.44
2072,0,-3.00,0,151,0,43,0,0.00,0,0.00
2073,199,2.77,3,151,0,43,88,0.09,73,0.15
2074,570,22.29,4,151,0,43,314,0.31,301,0.60
2075,0,-3.00,0,151,0,43,0,0.00,0,0.00
2076,351,16.79,0,151,0,43,179,0.18,140,0.28
2077,0,-3.00,0,151,0,43,0,0.00,0,0.00
2078,48,-1.62,0,151,0,43,31,0.03,19,0.04
2079,0,-3.00,0,151,0,43,0,0.00,0,0.00
2080,369,12.87,1,151,1,43,212,0.21,145,0.29
2081,0,-3.00,0,151,0,43,0,0.00,0,0.00
2082,76,8.01,1,151,1,43,43,0.04,31,0.06
2083,0,-3.00,0,151,0,43,0,0.00,0,0.00
2084,329,20.82,3,151,0,43,148,0.15,167,0.33
2085,0,-3.00,0,151,0,43,0,0.00,0,0.00
2086,898,27.84,2,151,1,43,417,0.42,387,0.77
2087,0,-3.00,0,151,0,43,0,0.00,0,0.00
2088,167,6.13,1,151,0,43,88,0.09,74,0.15
2089,0,-3.00,0,151,0,43,0,0.00,0,0.00
2090,51,-0.11,0,151,0,43,29,0.03,29,0.06
2091,0,-3.00,0,151,0,43,0,0.00,0,0.00
2092,576,32.28,3,151,1,43,282,0.28,327,0.65
2093,0,-3.00,0,151,0,43,0,0.00,0,0.00
2094,175,5.52,1,151,0,43,98,0.10,88,0.18
2095,0,-3.00,0,151,0,43,0,0.00,0,0.00
2096,289,14.51,3,151,0,43,133,0.13,172,0.34
2097,0,-3.00,0,151,0,43,0,0.00,0,0.00
2098,277,11.90,2,151,0,43,113,0.11,138,0.28
2099,0,-3.00,0,151,0,43,0,0.00,0,0.00
2100,571,19.55,1,151,1,43,257,0.26,259,0.52
2101,0,-3.00,0,151,0,43,0,0.00,0,0.00
2102,134,8.39,1,151,0,43,64,0.06,61,0.12
2103,0,-3.00,0,151,0,43,0,0.00,0,0.00
2104,181,2.31,0,151,0,43,83,0.08,92,0.18
2105,0,-3.00,0,151,0,43,0,0.00,0,0.00
2106,262,25.19,2,151,2,43,149,0.15,156,0.31
2107,0,-3.00,0,151,0,43,0,0.00,0,0.00
2108,189,13.76,2,151,1,43,90,0.09,104,0.21
2109,0,-3.00,0,151,0,43,0,0.00,0,0.00
2110,990,41.24,2,151,1,43,455,0.46,521,1.04
2111,0,-3.00,0,151,0,43,0,0.00,0,0.00
2112,256,12.21,2,151,0,43,134,0.13,107,0.21
2113,0,-3.00,0,151,0,43,0,0.00,0,0.00
2114,413,25.97,1,151,1,43,245,0.25,183,0.37
2115,0,-3.00,0,151,0,43,0,0.00,0,0.00
2116,175,8.78,3,151,0,43,91,0.09,90,0.18
2117,0,-3.00,0,151,0,43,0,0.00,0,0.00
2118,927,31.21,3,151,0,43,488,0.49,481,0.96
2119,0,-3.00,0,151,0,43,0,0.00,0,0.00
2120,107,2.64,1,151,0,43,52,0.05,46,0.09
2121,0,-3.00,0,151,0,43,0,0.00,0,0.00
2122,324,19.09,2,151,0,43,155,0.16,118,0.24
2123,0,-3.00,0,151,0,43,0,0.00,0,0.00
2124,1087,68.02,5,151,2,43,580,0.58,503,1.01
2125,0,-3.00,0,151,0,43,0,0.00,0,0.00
2126,182,15.32,2,151,1,43,74,0.07,96,0.19
2127,0,-3.00,0,151,0,43,0,0.00,0,0.00
2128,164,9.80,4,151,0,43,92,0.09,65,0.13
2129,0,-3.00,0,151,0,43,0,0.00,0,0.00
2130,12,4.15,1,151,1,43,4,0.00,3,0.01
2131,0,-3.00,0,151,0,43,0,0.00,0,0.00
2132,251,17.08,1,151,1,43,125,0.13,135,0.27
2133,0,-3.00,0,151,0,43,0,0.00,0,0.00
2134,183,3.64,1,151,0,43,124,0.12,97,0.19
2135,0,-3.00,0,151,0,43,0,0.00,0,0.00
2136,222,9.99,2,151,0,43,141,0.14,105,0.21
2137,0,-3.00,0,151,0,43,0,0.00,0,0.00
2138,43,1.66,1,151,0,43,28,0.03,14,0.03
2139,0,-3.00,0,151,0,43,0,0.00,0,0.00
2140,129,3.02,1,151,0,43,59,0.06,56,0.11
2141,0,-3.00,0,151,0,43,0,0.00,0,0.00
2142,127,6.08,2,151,0,43,69,0.07,41,0.08
2143,0,-3.00,0,151,0,43,0,0.00,0,0.00
2144,95,2.79,1,151,0,43,45,0.05,27,0.05
2145,0,-3.00,0,151,0,43,0,0.00,0,0.00
2146,693,42.19,6,151,1,43,375,0.38,319,0.64
2147,0,-3.00,0,151,0,43,0,0.00,0,0.00
2148,22,4.52,1,151,1,43,12,0.01,11,0.02
2149,0,-3.00,0,151,0,43,0,0.00,0,0.00
2150,380,22.31,3,151,1,43,211,0.21,226,0.45
2151,0,-3.00,0,151,0,43,0,0.00,0,0.00
2152,225,8.84,3,151,0,43,134,0.13,121,0.24
2153,0,-3.00,0,151,0,43,0,0.00,0,0.00
2154,0,-3.00,0,151,0,43,0,0.00,0,0.00
2155,0,-6.00,0,151,0,43,0,0.00,0,0.00
2156,269,17.01,0,151,1,43,133,0.13,133,0.27
2157,997,43.06,4,151,1,43,545,0.55,529,1.06
2158,0,-3.00,0,151,0,43,0,0.00,0,0.00
2159,52,5.52,1,151,1,43,16,0.02,27,0.05
2160,0,-3.00,0,151,0,43,0,0.00,0,0.00
2161,154,10.60,1,151,1,43,68,0.07,73,0.15
2162,0,-3.00,0,151,0,43,0,0.00,0,0.00
2163,0,-3.00,0,151,0,43,0,0.00,0,0.00
2164,0,-6.00,0,151,0,43,0,0.00,0,0.00
2165,309,26.06,5,151,1,43,179,0.18,130,0.26
2166,0,-3.00,0,151,0,43,0,0.00,0,0.00
2167,648,36.07,5,151,3,43,324,0.32,307,0.61
2168,0,-3.00,0,151,0,43,0,0.00,0,0.00
2169,0,-3.00,0,151,0,43,0,0.00,0,0.00
2170,0,-6.00,0,151,0,43,0,0.00,0,0.00
2171,363,4.34,1,151,0,43,163,0.16,164,0.33
2172,123,12.77,1,151,1,43,64,0.06,57,0.11
2173,0,-3.00,0,151,0,43,0,0.00,0,0.00
2174,224,18.78,2,151,1,43,118,0.12,87,0.17
2175,0,-3.00,0,151,0,43,0,0.00,0,0.00
2176,0,-3.00,0,151,0,43,0,0.00,0,0.00
2177,0,-6.00,0,151,0,43,0,0.00,0,0.00
2178,101,1.92,2,151,0,43,49,0.05,50,0.10
2179,0,-3.00,0,151,0,43,0,0.00,0,0.00
2180,0,-3.00,0,151,0,43,0,0.00,0,0.00
2181,0,-6.00,0,151,0,43,0,0.00,0,0.00
2182,95,-2.40,1,151,0,43,51,0.05,46,0.09
2183,0,-3.00,0,151,0,43,0,0.00,0,0.00
2184,115,8.27,1,151,1,43,62,0.06,56,0.11
2185,0,-3.00,0,151,0,43,0,0.00,0,0.00
2186,29,3.56,0,151,1,43,17,0.02,11,0.02
2187,0,-3.00,0,151,0,43,0,0.00,0,0.00
2188,509,22.95,4,151,0,43,286,0.29,200,0.40
2189,0,-3.00,0,151,0,43,0,0.00,0,0.00
2190,545,51.14,5,151,4,43,297,0.30,269,0.54
2191,0,-3.00,0,151,0,43,0,0.00,0,0.00
2192,483,31.14,6,151,1,43,250,0.25,238,0.48
2193,0,-3.00,0,151,0,43,0,0.00,0,0.00
2194,191,15.98,1,151,1,43,93,0.09,80,0.16
2195,0,-3.00,0,151,0,43,0,0.00,0,0.00
2196,74,2.22,1,151,0,43,40,0.04,24,0.05
2197,0,-3.00,0,151,0,43,0,0.00,0,0.00
2198,225,13.91,1,151,1,43,112,0.11,107,0.21
2199,0,-3.00,0,151,0,43,0,0.00,0,0.00
2200,841,33.96,3,151,1,43,407,0.41,396,0.79
2201,0,-3.00,0,151,0,43,0,0.00,0,0.00
2202,56,1.27,1,151,0,43,37,0.04,24,0.05
2203,0,-3.00,0,151,0,43,0,0.00,0,0.00
2204,195,10.66,1,151,0,43,103,0.10,91,0.18
2205,32,0.45,1,151,0,43,19,0.02,11,0.02
2206,0,-3.00,0,151,0,43,0,0.00,0,0.00
2207,218,14.07,1,151,1,43,137,0.14,92,0.18
2208,0,-3.00,0,151,0,43,0,0.00,0,0.00
2209,81,1.05,0,151,1,43,53,0.05,50,0.10
2210,103,3.01,0,151,0,43,50,0.05,51,0.10
2211,0,-3.00,0,151,0,43,0,0.00,0,0.00
2212,271,14.52,1,151,1,43,144,0.14,108,0.22
2213,0,-3.00,0,151,0,43,0,0.00,0,0.00
2214,646,42.37,6,151,1,43,300,0.30,291,0.58
2215,0,-3.00,0,151,0,43,0,0.00,0,0.00
2216,184,4.49,1,151,0,43,94,0.09,85,0.17
2217,0,-3.00,0,151,0,43,0,0.00,0,0.00
2218,381,11.94,1,151,0,43,193,0.19,171,0.34
2219,0,-3.00,0,151,0,43,0,0.00,0,0.00
2220,693,41.13,2,151,1,43,360,0.36,368,0.74
2221,0,-3.00,0,151,0,43,0,0.00,0,0.00
2222,125,10.07,1,151,1,43,60,0.06,62,0.12
2223,0,-3.00,0,151,0,43,0,0.00,0,0.00
2224,337,19.47,1,151,1,43,179,0.18,138,0.28
2225,0,-3.00,0,151,0,43,0,0.00,0,0.00
2226,2797,76.27,4,151,2,43,1367,1.37,1384,2.77
2227,0,-3.00,0,151,0,43,0,0.00,0,0.00
2228,989,29.37,2,151,1,43,522,0.52,382,0.76
2229,0,-3.00,0,151,0,43,0,0.00,0,0.00
2230,213,11.30,1,151,0,43,98,0.10,98,0.20
2231,0,-3.00,0,151,0,43,0,0.00,0,0.00
2232,273,3.79,1,151,0,43,160,0.16,136,0.27
2233,0,-3.00,0,151,0,43,0,0.00,0,0.00
2234,297,34.61,5,151,2,43,162,0.16,137,0.27
2235,0,-3.00,0,151,0,43,0,0.00,0,0.00
2236,253,12.14,3,151,0,43,129,0.13,108,0.22
2237,0,-3.00,0,151,0,43,0,0.00,0,0.00
2238,456,30.42,3,151,1,43,216,0.22,194,0.39
2239,0,-3.00,0,151,0,43,0,0.00,0,0.00
2240,430,25.73,3,151,1,43,233,0.23,187,0.37
2241,0,-3.00,0,151,0,43,0,0.00,0,0.00
2242,345,14.70,1,151,1,43,164,0.16,164,0.33
2243,0,-3.00,0,151,0,43,0,0.00,0,0.00
2244,954,46.53,5,151,0,43,517,0.52,375,0.75
2245,0,-3.00,0,151,0,43,0,0.00,0,0.00
2246,1005,57.68,8,151,2,43,503,0.50,424,0.85
2247,0,-3.00,0,151,0,43,0,0.00,0,0.00
2248,10,-2.06,0,151,0,43,9,0.01,4,0.01
2249,0,-3.00,0,151,0,43,0,0.00,0,0.00
2250,220,2.88,2,151,0,43,98,0.10,106,0.21
2251,60,2.95,0,151,0,43,28,0.03,31,0.06
2252,0,-3.00,0,151,0,43,0,0.00,0,0.00
2253,2035,80.22,3,151,2,43,942,0.94,1045,2.09
2254,79,2.24,0,151,0,43,42,0.04,26,0.05
2255,0,-3.00,0,151,0,43,0,0.00,0,0.00
2256,126,2.98,1,151,0,43,77,0.08,45,0.09
2257,0,-3.00,0,151,0,43,0,0.00,0,0.00
2258,60,4.85,0,151,1,43,33,0.03,20,0.04
2259,0,-3.00,0,151,0,43,0,0.00,0,0.00
2260,933,42.32,5,151,2,43,479,0.48,382,0.76
2261,593,37.04,2,151,1,43,266,0.27,356,0.71
2262,0,-3.00,0,151,0,43,0,0.00,0,0.00
2263,483,32.73,3,151,2,43,258,0.26,204,0.41
2264,0,-3.00,0,151,0,43,0,0.00,0,0.00
2265,1000,49.02,7,151,0,43,467,0.47,398,0.80
2266,0,-3.00,0,151,0,43,0,0.00,0,0.00
2267,218,11.02,2,151,0,43,120,0.12,95,0.19
2268,0,-3.00,0,151,0,43,0,0.00,0,0.00
2269,102,7.45,1,151,1,43,49,0.05,39,0.08
2270,0,-3.00,0,151,0,43,0,0.00,0,0.00
2271,454,20.49,2,151,1,43,220,0.22,208,0.42
2272,0,-3.00,0,151,0,43,0,0.00,0,0.00
2273,945,47.58,3,151,2,43,416,0.42,459,0.92
2274,0,-3.00,0,151,0,43,0,0.00,0,0.00
2275,543,26.00,3,151,1,43,286,0.29,218,0.44
2276,0,-3.00,0,151,0,43,0,0.00,0,0.00
2277,70,1.38,1,151,0,43,33,0.03,34,0.07
2278,0,-3.00,0,151,0,43,0,0.00,0,0.00
2279,567,40.77,5,151,2,43,273,0.27,226,0.45
2280,0,-3.00,0,151,0,43,0,0.00,0,0.00
2281,544,23.19,2,151,1,43,280,0.28,230,0.46
2282,0,-3.00,0,151,0,43,0,0.00,0,0.00
2283,93,2.82,1,151,0,43,54,0.05,44,0.09
2284,0,-3.00,0,151,0,43,0,0.00,0,0.00
2285,265,17.09,1,151,1,43,130,0.13,132,0.26
2286,0,-3.00,0,151,0,43,0,0.00,0,0.00
2287,218,12.26,2,151,0,43,113,0.11,95,0.19
2288,0,-3.00,0,151,0,43,0,0.00,0,0.00
2289,118,10.37,2,151,1,43,58,0.06,56,0.11
2290,0,-3.00,0,151,0,43,0,0.00,0,0.00
2291,453,48.41,9,151,2,43,225,0.23,176,0.35
2292,0,-3.00,0,151,0,43,0,0.00,0,0.00
2293,110,9.59,2,151,1,43,61,0.06,50,0.10
2294,0,-3.00,0,151,0,43,0,0.00,0,0.00
2295,524,43.91,5,151,2,43,277,0.28,264,0.53
2296,0,-3.00,0,151,0,43,0,0.00,0,0.00
2297,2853,56.93,1,151,1,43,1217,1.22,1619,3.24
2298,0,-3.00,0,151,0,43,0,0.00,0,0.00
2299,218,15.37,2,151,0,43,90,0.09,111,0.22
2300,0,-3.00,0,151,0,43,0,0.00,0,0.00
2301,67,2.18,1,151,0,43,30,0.03,45,0.09
2302,0,-3.00,0,151,0,43,0,0.00,0,0.00
2303,118,7.21,3,151,0,43,53,0.05,52,0.10
2304,0,-3.00,0,151,0,43,0,0.00,0,0.00
2305,359,14.18,1,151,0,43,175,0.18,185,0.37
2306,0,-3.00,0,151,0,43,0,0.00,0,0.00
2307,362,25.53,2,151,2,43,181,0.18,158,0.32
2308,0,-3.00,0,151,0,43,0,0.00,0,0.00
2309,191,11.78,2,151,1,43,74,0.07,90,0.18
2310,0,-3.00,0,151,0,43,0,0.00,0,0.00
2311,260,8.49,0,151,0,43,125,0.13,106,0.21
2312,0,-3.00,0,151,0,43,0,0.00,0,0.00
2313,51,0.31,1,151,0,43,34,0.03,19,0.04
2314,0,-3.00,0,151,0,43,0,0.00,0,0.00
2315,132,1.25,0,151,0,43,62,0.06,57,0.11
2316,0,-3.00,0,151,0,43,0,0.00,0,0.00
2317,1019,55.47,4,151,2,43,524,0.52,428,0.86
2318,0,-3.00,0,151,0,43,0,0.00,0,0.00
2319,0,-3.00,0,151,0,43,0,0.00,0,0.00
2320,0,-6.00,0,151,0,43,0,0.00,0,0.00
2321,253,14.70,3,151,1,43,112,0.11,101,0.20
2322,0,-3.00,0,151,0,43,0,0.00,0,0.00
2323,868,49.32,4,151,2,43,471,0.47,391,0.78
2324,0,-3.00,0,151,0,43,0,0.00,0,0.00
2325,551,32.87,3,151,2,43,240,0.24,280,0.56
2326,1044,28.07,1,151,0,43,580,0.58,456,0.91
2327,0,-3.00,0,151,0,43,0,0.00,0,0.00
2328,610,32.94,5,151,1,43,284,0.28,254,0.51
2329,0,-3.00,0,151,0,43,0,0.00,0,0.00
2330,177,8.11,1,151,0,43,96,0.10,69,0.14
2331,0,-3.00,0,151,0,43,0,0.00,0,0.00
2332,13,-0.89,1,151,0,43,11,0.01,4,0.01
2333,0,-3.00,0,151,0,43,0,0.00,0,0.00
2334,105,12.50,1,151,1,43,36,0.04,45,0.09
2335,0,-3.00,0,151,0,43,0,0.00,0,0.00
2336,421,28.20,3,151,2,43,178,0.18,213,0.43
2337,0,-3.00,0,151,0,43,0,0.00,0,0.00
2338,224,11.58,2,151,0,43,131,0.13,92,0.18
2339,0,-3.00,0,151,0,43,0,0.00,0,0.00
2340,212,11.65,0,151,1,43,95,0.10,109,0.22
2341,0,-3.00,0,151,0,43,0,0.00,0,0.00
2342,771,45.99,4,151,2,43,371,0.37,383,0.77
2343,0,-3.00,0,151,0,43,0,0.00,0,0.00
2344,363,21.31,2,149,0,43,185,0.19,177,0.35
2345,0,-3.00,0,151,0,43,0,0.00,0,0.00
2346,424,32.53,2,151,2,43,177,0.18,227,0.45
2347,0,-3.00,0,151,0,43,0,0.00,0,0.00
2348,66,2.15,1,151,0,43,30,0.03,36,0.07
2349,0,-3.00,0,151,0,43,0,0.00,0,0.00
2350,806,38.62,3,151,1,43,364,0.36,423,0.85
2351,0,-3.00,0,151,0,43,0,0.00,0,0.00
2352,973,18.30,2,151,0,43,484,0.48,507,1.01
2353,0,-3.00,0,151,0,43,0,0.00,0,0.00
2354,126,8.46,1,151,1,43,53,0.05,51,0.10
2355,0,-3.00,0,151,0,43,0,0.00,0,0.00
2356,961,24.76,1,151,1,43,500,0.50,371,0.74
2357,0,-3.00,0,151,0,43,0,0.00,0,0.00
2358,65,5.76,1,151,1,43,41,0.04,24,0.05
2359,0,-3.00,0,151,0,43,0,0.00,0,0.00
2360,99,1.18,0,151,0,43,39,0.04,47,0.09
2361,0,-3.00,0,151,0,43,0,0.00,0,0.00
2362,832,45.07,2,151,2,43,412,0.41,350,0.70
2363,0,-3.00,0,151,0,43,0,0.00,0,0.00
2364,153,0.71,0,151,0,43,66,0.07,67,0.13
2365,0,-3.00,0,151,0,43,0,0.00,0,0.00
2366,186,16.22,2,151,0,43,92,0.09,88,0.18
2367,0,-3.00,0,151,0,43,0,0.00,0,0.00
2368,354,20.44,1,151,2,43,192,0.19,143,0.29
2369,1029,42.80,2,151,1,43,444,0.44,604,1.21
2370,0,-3.00,0,151,0,43,0,0.00,0,0.00
2371,33,-1.57,0,151,0,43,9,0.01,18,0.04
2372,0,-3.00,0,151,0,43,0,0.00,0,0.00
2373,136,2.99,0,151,0,43,67,0.07,57,0.11
2374,0,-3.00,0,151,0,43,0,0.00,0,0.00
2375,77,1.97,1,151,0,43,33,0.03,39,0.08
2376,0,-3.00,0,151,0,43,0,0.00,0,0.00
2377,2045,83.11,3,151,2,43,877,0.88,1122,2.24
2378,0,-3.00,0,151,0,43,0,0.00,0,0.00
2379,124,3.29,1,151,0,43,65,0.07,65,0.13
2380,0,-3.00,0,151,0,43,0,0.00,0,0.00
